precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CONSTANDIN FLOREA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","SOCEANU IULIAN-CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","STAN VIOREL-ADRIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","ŞLINCU ADRIANA-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","FENIN SEMAT-PARTIDUL MIȘCAREA POPULARĂ-voturi"
14,CONSTANŢA,"GRĂDINIȚA NR.1",350,"ORAŞ TECHIRGHIOL",60534,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:07:28",1814,1800,1,7,6,1012,999,0,7,6,988,24,1985,973,34,659,226,29,40
14,CONSTANŢA,"GRĂDINIȚA NR.2",351,"ORAŞ TECHIRGHIOL",60534,1,PART,PRCNCT,P,P_SV,"2024-06-10 11:57:16",2008,1990,0,16,2,1181,1163,0,16,2,1150,31,2188,1007,76,695,302,48,29
14,CONSTANŢA,"LICEUL ”EMIL RACOVIȚĂ”",352,"ORAŞ TECHIRGHIOL",60534,1,PART,PRCNCT,P,P_SV,"2024-06-10 12:42:30",1644,1626,7,10,1,873,859,3,10,1,860,13,1800,927,34,527,238,42,19
14,CONSTANŢA,"SALA DE SPORT",349,"ORAŞ TECHIRGHIOL",60534,1,PART,PRCNCT,P,P_SV,"2024-06-10 14:27:03",1811,1776,2,23,10,1084,1051,0,23,10,1046,38,1977,893,35,722,230,31,28
