precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DINCĂ CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","IORDACHE FLOREA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","TIUTIU GHEORGHE-FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"SCOALA GIMNAZIALA",256,"NICOLAE TITULESCU",127714,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:18:31",670,564,0,36,70,670,564,0,36,70,656,11,1002,332,44,62,550
