precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
23,IALOMIŢA,"ŞCOALA GIMNAZIALĂ",198,SĂLCIOARA,94330,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:34:07",859,792,1,27,39,661,595,0,27,39,652,9,900,239,377,205,70
23,IALOMIŢA,"ŞCOALA PRIMARĂ",199,SĂLCIOARA,94330,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:43:05",858,793,0,18,47,636,571,0,18,47,616,20,897,261,216,314,86
