precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ŐRDŐG FERENCZ-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PUI IOAN-GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BÂRSAN MĂRIOARA-PARTIDUL SOCIAL DEMOCRAT-voturi"
28,MUREŞ,"CĂMIN CULTURAL",290,BRÂNCOVENEŞTI,115897,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:48:50",369,361,0,4,4,188,180,0,4,4,182,6,400,212,91,67,24
28,MUREŞ,"CLUB-CĂMIN CULTURAL",292,BRÂNCOVENEŞTI,115897,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:35:24",1040,995,1,6,38,544,500,0,6,38,518,26,1090,546,491,12,15
28,MUREŞ,"ȘCOALA PRIMARĂ",289,BRÂNCOVENEŞTI,115897,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:19:38",319,308,0,8,3,175,165,0,7,3,165,10,340,165,77,24,64
28,MUREŞ,"ȘCOALA PRIMARĂ",288,BRÂNCOVENEŞTI,115897,2,PART,PRCNCT,P,P_SV,"2024-06-10 07:41:41",1341,1295,0,10,36,615,569,0,10,36,591,24,1420,805,527,26,38
28,MUREŞ,"ȘCOALA PRIMARĂ",291,BRÂNCOVENEŞTI,115897,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:53:43",263,256,1,6,0,112,106,0,6,0,105,7,298,186,61,16,28
