precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"JERCAN ELENA-RAMONA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PRUNUŢĂ ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MIHAI VALERIU-PARTIDUL SOCIAL DEMOCRAT-voturi","STOICA SOFIEA-PARTIDUL NAȚIONAL LIBERAL-voturi"
23,IALOMIŢA,"ŞCOALA CU CLASELE I-VIII, MOVILA",178,MOVILA,94081,3,PART,PRCNCT,P,P_SV,"2024-06-13 15:40:07",1517,1467,2,3,45,814,767,0,3,44,780,34,1665,851,68,96,429,187
