precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PURJA VLĂDUŢ-AXENTE-PARTIDUL SOCIAL DEMOCRAT-voturi","RUS IOAN-PARTIDUL NAȚIONAL LIBERAL-voturi","POP MAXIM-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi"
6,BISTRIŢA-NĂSĂUD,"CĂMINUL CULTURAL TÂRLIȘUA",279,TÂRLIŞUA,35152,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:40:11",1038,988,0,4,46,667,617,0,4,46,648,19,1080,413,408,225,15
6,BISTRIŢA-NĂSĂUD,"CASA DE LOCUIT",283,TÂRLIŞUA,35152,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:19:14",173,163,0,7,3,137,127,0,7,3,133,4,200,63,93,37,3
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ AGRIEŞ",280,TÂRLIŞUA,35152,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:23:16",731,680,0,13,38,554,503,0,13,38,546,8,800,246,467,75,4
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ BORLEASA",281,TÂRLIŞUA,35152,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:06:02",296,286,0,2,8,181,171,0,2,8,179,2,300,119,123,55,1
6,BISTRIŢA-NĂSĂUD,"ŞCOALA GENERALĂ LUNCA SĂTEASCĂ",282,TÂRLIŞUA,35152,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:40:53",472,441,1,12,18,265,235,0,12,18,261,4,500,135,164,86,11
