precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
39,VASLUI,"CASA DE CULTURA MURGENI",154,"ORAŞ MURGENI",164981,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:59:42",1757,1725,0,29,3,736,704,0,29,3,710,26,2000,1264,157,190,341,22
39,VASLUI,"ȘCOALA GIMNAZIALĂ EMIL JUVARA SAT SĂRĂȚENI",160,"ORAŞ MURGENI",164981,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:59:56",281,276,0,4,1,150,145,0,4,1,144,6,300,150,20,36,85,3
39,VASLUI,"ȘCOALA GIMNAZIALĂ SAT FLORENI",157,"ORAŞ MURGENI",164981,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:21:24",547,538,0,3,6,263,254,0,3,6,257,6,600,337,20,89,135,13
39,VASLUI,"ȘCOALA PRIMARĂ SAT CÂRJA",156,"ORAŞ MURGENI",164981,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:02:15",742,730,0,9,3,395,383,0,9,3,383,0,800,417,68,79,220,16
39,VASLUI,"ȘCOALA PRIMARĂ SAT LĂȚEȘTI",158,"ORAŞ MURGENI",164981,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:24:10",260,254,0,6,0,131,125,0,6,0,129,2,300,169,6,56,64,3
39,VASLUI,"SCOALA PRIMARA SAT NOU",155,"ORAŞ MURGENI",164981,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:44:35",1187,1180,0,7,0,376,369,0,7,0,347,29,1200,824,147,40,152,8
39,VASLUI,"ȘCOALA PRIMARĂ SAT RAIU",159,"ORAŞ MURGENI",164981,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:44:01",511,506,0,5,0,209,204,0,5,0,194,15,600,391,23,79,87,5
39,VASLUI,"ȘCOALA PRIMARĂ SAT SCHINENI",161,"ORAŞ MURGENI",164981,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:30:20",345,333,0,10,2,179,167,0,10,2,170,9,339,160,7,68,93,2
