precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DIMITRIU MIHAI-VALERIU-PARTIDUL NAȚIONAL LIBERAL-voturi","IURAŞCU CLAUDIU-ILIE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ZAMFIRACHE CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","BÎRLĂDEANU CONSTANTIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","IONESCU ŞTEFAN-PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI CORP A",470,GRAJDURI,97241,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:09:02",1450,1449,1,0,0,295,295,0,0,0,261,34,1600,1305,42,7,193,7,12
24,IAŞI,"SCOALA GIMNAZIALA GRAJDURI CORP A",469,GRAJDURI,97241,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:34:07",1161,1160,0,1,0,245,244,0,1,0,231,14,1300,1055,51,17,134,17,12
24,IAŞI,"SCOALA PRIMARA CARBUNARI",471,GRAJDURI,97241,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:37:56",766,764,0,0,2,146,144,0,0,2,136,10,800,654,17,59,54,4,2
24,IAŞI,"SCOALA PRIMARA PADURENI",472,GRAJDURI,97241,2,PART,PRCNCT,P,P_SV,"2024-06-10 02:45:46",806,805,0,0,1,108,107,0,0,1,108,0,900,792,13,17,62,3,13
24,IAŞI,"SCOALA PRIMARA PADURENI",473,GRAJDURI,97241,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:57:58",615,610,0,1,4,117,112,0,1,4,115,2,700,583,10,10,57,0,38
24,IAŞI,"SCOALA PRIMARA POIANA CU CETATE",474,GRAJDURI,97241,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:08:40",170,170,0,0,0,61,61,0,0,0,57,4,200,139,14,4,24,7,8
24,IAŞI,"SCOALA PRIMARA VALEA SATULUI",476,GRAJDURI,97241,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:19:59",1366,1366,0,0,0,177,177,0,0,0,173,4,1480,1303,44,14,103,11,1
24,IAŞI,"SCOALA PRIMARA VALEA SATULUI",475,GRAJDURI,97241,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:16:42",1139,1139,0,0,0,70,70,0,0,0,69,1,1300,1230,6,10,50,3,0
