precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BÎŢU GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","BALABAN MIREL-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"SALA CULTURALĂ MÎNZĂTEȘTI",377,MĂLUŞTENI,164829,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:36:25",246,232,0,8,6,155,141,0,8,6,146,9,255,100,107,39
39,VASLUI,"SALA FESTIVITĂȚI LUPEȘTI",375,MĂLUŞTENI,164829,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:34:53",333,299,0,18,16,225,191,0,18,16,225,0,328,103,170,55
39,VASLUI,"ŞCOALA CENTRU ȚUȚCANI",378,MĂLUŞTENI,164829,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:24:22",400,372,0,14,14,241,214,0,14,13,231,10,424,183,154,77
39,VASLUI,"ŞCOALA GHIREASCA",374,MĂLUŞTENI,164829,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:29:46",144,129,0,6,9,84,69,0,6,9,83,1,142,58,26,57
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR.1,SAT MĂLUȘTENI",373,MĂLUŞTENI,164829,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:41:01",491,457,0,18,16,294,260,0,18,16,286,8,504,210,67,219
39,VASLUI,"ŞCOALA MÎNĂSTIREA",376,MĂLUŞTENI,164829,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:02:16",101,85,0,12,4,60,44,0,12,4,60,0,94,34,39,21
