precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
20,GORJ,"ŞCOALA GENERALĂ CALAPĂRU",164,BORĂSCU,79157,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:25:09",645,638,0,6,1,362,355,0,6,1,346,16,700,338,174,111,24,37
20,GORJ,"ŞCOALA GENERALĂ CU CLASELE I-IV BORĂSCU",163,BORĂSCU,79157,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:28:49",906,895,0,10,1,540,529,0,10,1,529,11,1000,460,288,137,34,70
20,GORJ,"ŞCOALA GENERALĂ CU CLASELE I-IV MENŢII DIN DOS",165,BORĂSCU,79157,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:38:38",540,532,0,6,2,353,345,0,6,2,342,11,600,247,231,49,21,41
20,GORJ,"ŞCOALA GIMNAZIALĂ MILUTA",166,BORĂSCU,79157,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:50:44",468,461,0,4,3,199,192,0,4,3,186,13,484,285,124,37,13,12
