precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi"
18,GALAŢI,"SCOALA GENERALĂ COMĂNEŞTI",256,CAVADINEŞTI,75864,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:22:21",166,152,0,12,2,91,77,0,12,2,86,5,192,101,57,28,1
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.2",255,CAVADINEŞTI,75864,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:32:03",887,812,0,35,40,575,500,0,35,40,557,18,865,290,197,346,14
18,GALAŢI,"ȘCOALA PRIMARĂ NR.1 SAT GĂNEȘTI",257,CAVADINEŞTI,75864,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:32:14",757,722,0,17,18,395,360,0,17,18,381,14,780,385,137,236,8
18,GALAŢI,"ȘCOALA PRIMARĂ NR.1 SAT VĂDENI",258,CAVADINEŞTI,75864,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:23:40",343,314,0,19,10,240,211,0,19,10,233,7,344,104,109,124,0
18,GALAŢI,"SCOALA PRIMARA NR.3",254,CAVADINEŞTI,75864,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:37:09",204,176,0,20,8,120,101,0,11,8,116,4,214,94,59,54,3
