precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"CAMIN CULTURAL CALARASI",171,CĂLĂRAŞI,36499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:56:03",970,923,1,6,40,559,515,0,6,38,529,30,997,438,109,312,21,87
7,BOTOŞANI,"SCOALA CALARASI",172,CĂLĂRAŞI,36499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:35:21",907,865,1,5,36,514,474,0,5,35,497,17,898,383,127,261,22,87
7,BOTOŞANI,"SCOALA LIBERTATEA",173,CĂLĂRAŞI,36499,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:19:46",347,340,0,2,5,214,207,0,2,5,204,10,400,186,23,164,1,16
7,BOTOŞANI,"SCOALA PLESANI",174,CĂLĂRAŞI,36499,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 00:49:28",496,481,0,6,9,264,249,0,6,9,246,18,580,316,51,170,12,13
