precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DANCU IONEL-PARTIDUL SOCIAL DEMOCRAT-voturi","MINEA DANIEL-DUMITRU-PARTIDUL NAȚIONAL LIBERAL-voturi"
34,SIBIU,PRIMĂRIA,334,"RÂU SADULUI",145382,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:14:58",475,453,0,11,11,396,374,0,11,11,382,14,502,106,175,207
