precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
31,PRAHOVA,"SCOALA GIMNAZIALA PROVITA DE JOS",523,"PROVIŢA DE JOS",134853,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:16:43",867,855,1,7,4,487,476,0,7,4,464,23,901,414,105,54,305
31,PRAHOVA,"ȘCOALA PRIMARĂ, SAT DRĂGĂNEASA, COMUNA PROVIȚA DE JOS",524,"PROVIŢA DE JOS",134853,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:33:10",913,879,0,20,14,556,536,0,6,14,530,26,1010,454,73,30,427
