precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
11,CARAŞ-SEVERIN,"GRĂDINIŢA CU PROGRAM NORMAL CONSTANTIN DAICOVICIU",208,"CONSTANTIN DAICOVICIU",51877,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:02:44",573,540,0,16,17,361,328,0,16,17,341,18,597,238,55,40,237,9
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ MACIOVA",209,"CONSTANTIN DAICOVICIU",51877,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:31:52",421,394,1,18,8,246,220,0,18,8,238,8,434,188,166,12,51,9
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ZĂGUJENI",213,"CONSTANTIN DAICOVICIU",51877,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:22:59",479,441,2,18,18,290,254,0,18,18,278,11,473,19,178,25,56,19
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ MÂTNICU MARE",210,"CONSTANTIN DAICOVICIU",51877,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:40:31",333,308,1,19,5,213,189,0,19,5,204,9,344,131,102,11,88,3
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ PEȘTERE",211,"CONSTANTIN DAICOVICIU",51877,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:54:52",195,182,1,9,3,141,129,0,9,3,135,6,201,60,84,5,28,18
11,CARAŞ-SEVERIN,"ŞCOALA PRIMARĂ PRISACA",212,"CONSTANTIN DAICOVICIU",51877,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:20:54",365,349,0,8,8,248,232,0,8,8,245,3,384,136,153,13,41,38
