precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
27,MEHEDINŢI,"GRADINITA ESELNITA",171,EŞELNIŢA,112245,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:34:18",1207,1157,5,38,7,664,619,0,38,7,638,26,1278,614,100,297,113,95,9,24
27,MEHEDINŢI,"GRĂDINIŢA NR. 3 RUDĂRIE",231,PĂTULELE,112879,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:27:15",373,362,0,8,3,132,121,0,8,3,129,3,436,304,90,35,2,0,1,1
27,MEHEDINŢI,"GRĂDINIŢA NUMĂRUL 3",73,"MUNICIPIUL ORŞOVA",110063,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:20:05",1421,1385,0,29,7,766,730,0,29,7,730,34,1533,769,247,234,183,40,9,17
27,MEHEDINŢI,"GRĂDINIŢA VEST STREHAIA",83,"ORAŞ STREHAIA",110116,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:08:24",1408,1345,3,19,41,865,805,0,19,41,822,43,1494,629,203,552,25,25,0,17
27,MEHEDINŢI,"GRUPUL ŞCOLAR CONSTANTIN BRÂNCOVEANU",76,"ORAŞ BAIA DE ARAMĂ",109924,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:10:30",1188,1166,0,14,8,651,629,0,14,8,620,31,1178,527,204,289,61,49,5,12
27,MEHEDINŢI,"HM GÂRNIȚA",247,PRUNIŞOR,113233,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:49",334,275,0,45,14,244,185,0,45,14,237,6,299,56,80,136,14,1,1,5
27,MEHEDINŢI,"LICEUL TEHNOLOGIC MATEI BASARAB",80,"ORAŞ STREHAIA",110116,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:34:27",1718,1686,0,31,1,1009,977,0,31,1,911,66,1854,877,217,648,14,12,20,0
27,MEHEDINŢI,"LICEUL TEHNOLOGIC SPECIAL ”DROBETA” (ȘCOALA ENERGETICĂ)",7,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:06",969,961,0,7,1,374,366,0,7,1,369,5,1101,727,89,178,49,29,10,14
27,MEHEDINŢI,"LICEUL TEHNOLOGIC SPECIAL ”DROBETA” (ȘCOALA ENERGETICĂ)",6,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:00",1268,1248,3,11,6,499,482,0,11,6,483,16,1404,905,103,239,61,41,14,25
27,MEHEDINŢI,"LICEUL TEORETIC VÎNJU MARE",90,"ORAŞ VÂNJU MARE",110232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:09:43",1210,1162,1,27,20,631,584,0,27,20,605,26,1193,562,117,445,19,14,6,4
27,MEHEDINŢI,"LICEUL TRAIAN LALESCU",67,"MUNICIPIUL ORŞOVA",110063,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:48:15",992,965,0,23,4,403,376,0,23,4,386,17,1071,668,143,141,74,13,3,12
27,MEHEDINŢI,"LICEUL TRAIAN LALESCU",68,"MUNICIPIUL ORŞOVA",110063,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:02:10",1172,1146,0,17,9,506,480,0,17,9,480,25,1277,759,159,197,97,10,5,12
27,MEHEDINŢI,"MAGAZIN SĂTESC ROȘIORI",280,VÂNĂTORI,113849,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:12",774,708,0,16,50,430,364,0,16,50,417,13,779,349,19,372,10,7,3,6
27,MEHEDINŢI,"MINISTERUL SĂNĂTĂȚII - SERVICIUL JUDEȚEAN DE AMBULANȚĂ - SPAȚIU ADMINISTRATIV",23,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:21:42",1410,1404,0,6,0,550,544,0,6,0,524,26,1471,921,118,285,46,47,12,16
27,MEHEDINŢI,"PRIMĂRIA BÎLVĂNEŞTI",118,BÂLVĂNEŞTI,110688,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:37:50",1054,710,1,339,4,891,548,0,339,4,862,29,1019,128,231,593,14,13,3,8
27,MEHEDINŢI,"PRIMĂRIA BUTOIEŞTI",133,BUTOIEŞTI,111006,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:16:55",650,557,0,73,20,436,343,0,73,20,426,10,605,169,148,219,40,12,3,4
27,MEHEDINŢI,"PRIMĂRIA DUBOVA",163,DUBOVA,112904,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:01:27",517,427,0,68,22,393,303,0,68,22,384,9,470,77,176,152,31,21,0,4
27,MEHEDINŢI,"PRIMĂRIA GODEANU",177,GODEANU,111818,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:25:30",686,415,3,260,8,590,321,1,260,8,570,20,669,79,150,396,11,2,3,8
27,MEHEDINŢI,"PRIMARIA MUNICIPIULUI DROBETA-TURNU SEVERIN CENTRUL EXPOZIȚIONAL (PĂDUREA CRIHALA) DPITC",13,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:58:08",1414,1404,1,7,2,510,501,0,7,2,449,61,1584,1074,147,228,0,44,12,18
27,MEHEDINŢI,"PRIMARIA MUNICIPIULUI DROBETA-TURNU SEVERIN CENTRUL EXPOZIȚIONAL (PĂDUREA CRIHALA) DPITC",12,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:36",1431,1419,0,10,2,535,523,0,10,2,518,17,1664,1129,129,248,57,43,14,27
27,MEHEDINŢI,"PRIMĂRIA MUNICIPIULUI DROBETA-TURNU SEVERIN (SALA POLIVALENTĂ)",46,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:31:58",1950,1930,5,11,4,823,808,0,11,4,760,63,2162,1339,177,412,70,71,18,12
27,MEHEDINŢI,"PRIMĂRIA MUNICIPIULUI DROBETA-TURNU SEVERIN (SALA POLIVALENTĂ)",45,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:29:44",1887,1874,2,11,0,820,807,2,11,0,762,58,2088,1268,169,411,76,69,8,29
27,MEHEDINŢI,"PRIMĂRIA MUNICIPIULUI DROBETA-TURNU SEVERIN (STADIONUL MUNICIPAL)",31,"MUNICIPIUL DROBETA-TURNU SEVERIN",109773,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:18",1323,1311,2,8,2,513,503,0,8,2,496,17,1385,872,117,253,60,35,10,21
27,MEHEDINŢI,"PRIMĂRIA ŞOVARNA",273,ŞOVARNA,113698,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:09:33",1027,915,3,99,10,721,610,2,99,10,674,47,1004,283,216,305,95,45,4,9
27,MEHEDINŢI,"PRIMĂRIA SVINIŢA",259,SVINIŢA,113607,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 17:41:15",820,748,0,52,20,542,470,0,52,20,525,17,854,312,91,312,55,39,2,26
27,MEHEDINŢI,"PRIMĂRIA TÎMNA",274,TÂMNA,113732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:56",1035,991,0,34,10,401,357,0,34,10,380,21,1136,735,15,178,143,31,3,10
27,MEHEDINŢI,"ŞCOALA CREMENEA",276,TÂMNA,113732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:16:02",154,136,0,18,0,98,80,0,18,0,93,5,149,51,2,39,49,1,0,2
27,MEHEDINŢI,"SCOALA CU CLASELE I-VIII",277,TÂMNA,113732,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:57:47",277,242,0,26,9,209,174,0,26,9,198,11,264,55,6,153,38,0,1,0
27,MEHEDINŢI,"ȘCOALA CU CLASELE I-VIII PETRU DUMITRIU SUD",66,"MUNICIPIUL ORŞOVA",110063,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:08:16",1528,1493,5,28,2,736,705,1,28,2,715,21,1649,913,287,227,129,44,12,16
27,MEHEDINŢI,"ŞCOALA GENERALĂ ALBULEŞTI",167,DUMBRAVA,111587,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:22:29",452,369,0,45,38,355,272,0,45,38,339,14,448,95,23,290,8,15,1,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ AURORA",155,CUJMIR,111444,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:24",549,499,2,16,32,340,290,2,16,32,324,16,548,208,45,252,7,12,0,8
27,MEHEDINŢI,"ŞCOALA GENERALĂ BĂDIŢEŞTI",196,HUSNICIOARA,112129,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:54",182,139,0,41,2,150,107,0,41,2,147,3,170,20,113,27,4,2,1,0
27,MEHEDINŢI,"ȘCOALA GENERALĂ BAIA DE ARAMĂ",75,"ORAŞ BAIA DE ARAMĂ",109924,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:53:23",1194,1174,0,14,6,698,678,0,14,6,662,36,1190,492,170,326,60,93,5,8
27,MEHEDINŢI,"ŞCOALA GENERALA BATOŢI",160,DEVESEL,111480,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:53:34",399,348,0,24,27,269,218,0,24,27,230,11,382,140,88,106,11,20,3,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ BÎLTANELE",183,GRECI,111916,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:29:46",370,290,0,56,24,284,204,0,56,24,279,5,345,61,141,123,6,1,0,8
27,MEHEDINŢI,"ŞCOALA GENERALĂ BISTREŢU",161,DEVESEL,111480,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:06",478,373,0,84,21,346,241,0,84,21,333,13,404,58,140,172,7,7,6,1
27,MEHEDINŢI,"ȘCOALA GENERALĂ BURILA MARE",128,"BURILA MARE",110946,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:51",584,534,3,23,24,413,366,0,23,24,366,47,607,194,42,284,23,7,2,8
27,MEHEDINŢI,"ŞCOALA GENERALĂ BURILA MICĂ",180,GOGOŞU,111863,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:38",850,781,0,43,26,401,332,0,43,26,386,15,856,455,130,237,17,0,2,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ CERNAIA",144,CORCOVA,111275,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:30",428,380,0,47,1,291,243,0,47,1,283,8,432,141,38,213,19,4,0,9
27,MEHEDINŢI,"ŞCOALA GENERALĂ CIOCHIUŢA",84,"ORAŞ STREHAIA",110116,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:54:40",749,727,3,10,9,490,470,1,10,9,477,13,803,313,145,291,17,7,5,12
27,MEHEDINŢI,"ŞCOALA GENERALĂ CLASELE I-VIII GOGOȘU",178,GOGOŞU,111863,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:48:42",937,845,0,50,42,596,511,0,50,35,566,30,977,381,178,340,22,13,5,8
27,MEHEDINŢI,"ŞCOALA GENERALĂ COMANDA",85,"ORAŞ STREHAIA",110116,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:42:32",1262,1240,1,15,6,682,661,0,15,6,649,28,1368,691,180,395,44,11,6,13
27,MEHEDINŢI,"ŞCOALA GENERALĂ CORDUN",145,CORCOVA,111275,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:05:21",614,584,29,0,1,318,288,29,0,1,294,24,642,324,43,206,22,10,1,12
27,MEHEDINŢI,"ŞCOALA GENERALĂ COZIA",243,PRISTOL,113206,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:51",473,411,0,27,35,298,236,0,27,35,281,17,448,150,16,203,49,5,5,3
27,MEHEDINŢI,"ȘCOALA GENERALĂ CRIVINA",129,"BURILA MARE",110946,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 13:45:14",520,483,0,14,23,371,334,0,14,23,356,13,557,186,112,215,12,2,3,12
27,MEHEDINŢI,"ŞCOALA GENERALĂ FÎNTÂNILE NEGRE",240,"POROINA MARE",113153,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:25",203,127,0,69,7,165,89,0,69,7,161,4,213,48,16,143,0,2,0,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ GÂRBOVĂŢU DE JOS",146,CORCOVA,111275,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:30",486,415,0,64,7,337,266,0,64,7,324,13,452,115,32,239,9,19,3,22
27,MEHEDINŢI,"ŞCOALA GENERALĂ HURDUCEŞTI",86,"ORAŞ STREHAIA",110116,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:42:53",214,199,0,10,5,161,146,0,10,5,158,3,218,57,47,100,6,3,1,1
27,MEHEDINŢI,"ŞCOALA GENERALĂ IABLANIŢA",226,PĂDINA,112806,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:33:11",173,114,0,47,12,173,114,0,47,12,171,2,187,14,47,89,30,4,0,1
27,MEHEDINŢI,"SCOALA GENERALĂ I-IV 23 AUGUST",216,MALOVĂŢ,112664,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:08",379,333,0,42,4,251,205,0,42,4,234,17,372,121,38,166,13,14,2,1
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ALMĂJEL",283,VLĂDAIA,113929,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 20:47:13",689,591,0,98,0,381,283,0,98,0,346,35,404,23,129,193,12,5,1,6
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ARGINEŞTI",134,BUTOIEŞTI,111006,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:24",514,454,0,50,10,343,283,0,50,10,325,18,510,167,177,106,21,9,2,10
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV BALA DE SUS",97,BALA,110296,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:31:28",490,472,0,14,4,336,318,0,14,4,323,13,518,182,101,164,35,15,1,7
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV BALOTEŞTI",205,"IZVORU BÂRZII",112469,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:34:21",522,498,0,24,0,321,297,0,24,0,308,13,544,223,72,170,24,24,4,14
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV BÎRLOGENI",257,STÂNGĂCEAUA,113518,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:14",178,131,0,42,5,178,131,0,42,5,174,4,188,10,31,131,2,5,4,1
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV BRATEŞUL",98,BALA,110296,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:20:44",102,97,0,5,0,54,49,0,5,0,53,1,105,51,20,17,10,5,1,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV BUICEŞTI",135,BUTOIEŞTI,111006,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:38",439,397,0,31,11,283,241,0,31,11,272,8,431,151,131,118,8,5,1,9
27,MEHEDINŢI,"SCOALA GENERALĂ I-IV CĂZĂNEŞTI",140,CĂZĂNEŞTI,111097,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:10:22",860,743,1,104,12,625,509,0,104,12,599,26,807,182,150,377,38,28,1,5
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV CÎRCENI",186,GROZEŞTI,111989,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:36:03",785,765,0,12,8,406,386,0,12,8,392,14,872,466,26,346,6,9,2,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV COCOROVA",270,ŞIŞEŞTI,113625,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:45:54",194,185,0,3,6,194,185,0,3,6,173,12,322,137,8,146,13,1,1,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV COLIBAŞI",218,MALOVĂŢ,112664,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:14:25",382,349,0,29,4,262,229,0,29,4,250,12,384,122,27,185,21,5,5,7
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV COMĂNEŞTI",99,BALA,110296,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:50:09",302,295,0,6,1,200,193,0,6,1,182,18,325,125,63,58,31,18,2,10
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV CORZU",114,BÂCLEŞ,110571,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:15:33",339,263,0,27,49,270,194,0,27,49,265,5,338,68,188,51,23,0,1,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV COTOROAIA",288,VOLOIAC,113974,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:09:37",462,427,1,19,15,296,261,1,19,15,284,12,470,174,35,222,8,17,2,0
27,MEHEDINŢI,"ȘCOALA GENERALĂ I - IV CRĂGUEȘTI",271,ŞIŞEŞTI,113625,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:16:30",304,280,0,16,8,179,155,0,16,8,164,15,308,129,8,133,13,5,2,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV DEDOVIŢA NOUĂ",264,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:18:33",367,364,0,3,0,198,195,0,3,0,184,14,399,201,109,46,15,5,4,5
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV DUDAŞU",265,ŞIMIAN,109826,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:45",1237,1227,0,2,8,520,510,0,2,8,496,24,1351,831,388,57,34,6,1,10
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV GOANŢA",120,BRANIŞTEA,114060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:26",377,337,0,11,29,246,206,0,11,29,240,6,401,155,67,159,5,4,2,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV GURA MOTRULUI",136,BUTOIEŞTI,111006,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:26",284,228,0,50,6,204,148,0,50,6,194,10,248,44,93,75,15,4,0,7
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV IUPCA",102,BALA,110296,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:53",146,136,0,9,1,98,88,0,9,1,95,3,148,50,32,35,18,8,1,1
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV JIANA MARE",210,JIANA,112548,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:08:45",586,534,0,4,48,346,294,0,4,48,343,3,639,293,25,306,12,0,0,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV JIDOŞTIŢA",124,BREZNIŢA-OCOL,110820,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:08",912,883,1,12,16,523,495,0,12,16,510,13,972,449,17,416,55,13,2,7
27,MEHEDINŢI,"ȘCOALA GENERALA I-IV JUGASTRU",137,BUTOIEŞTI,111006,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:14",302,278,0,20,4,192,168,0,20,4,183,9,309,117,75,83,15,1,1,8
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV MAGHERU",125,BREZNIŢA-OCOL,110820,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 22:06:27",920,907,0,6,7,473,460,0,6,7,458,15,1005,532,17,365,53,7,9,7
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV NICOLAE BĂLCESCU",93,"ORAŞ VÂNJU MARE",110232,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:17:33",610,585,1,16,8,382,357,1,16,8,365,17,652,270,133,212,17,0,1,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV PĂTULELE",230,PĂTULELE,112879,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:48:01",1020,960,0,23,37,687,627,0,23,37,678,9,1040,353,366,268,24,4,3,13
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV PETRA",115,BÂCLEŞ,110571,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 19:58:23",168,123,0,14,31,104,59,0,14,31,102,2,133,29,96,5,0,0,0,1
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV PLUTA",138,BUTOIEŞTI,111006,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:11:26",376,292,0,67,17,284,200,0,67,17,269,15,340,56,51,183,13,3,3,16
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV PODU GROSULUI",116,BÂCLEŞ,110571,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:35:08",146,125,0,10,11,109,88,0,10,11,109,0,147,38,94,12,0,0,1,2
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV POROINA",266,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:24:37",248,240,0,6,2,144,136,0,6,2,138,6,263,119,83,44,1,1,2,7
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV POROINA",267,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:45:54",285,280,0,5,0,133,128,0,5,0,128,5,303,170,91,21,9,0,2,5
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV RUDINA",103,BALA,110296,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:49:38",367,351,0,16,0,236,220,0,16,0,227,9,386,150,101,104,8,12,0,2
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV SĂRDĂNEŞTI",104,BALA,110296,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:10:32",195,186,0,9,0,131,122,0,9,0,127,4,202,71,40,34,34,11,2,6
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV SCORILA",284,VLĂDAIA,113929,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:55",158,140,0,17,1,108,97,0,10,1,96,12,151,43,55,32,2,4,2,1
27,MEHEDINŢI,"SCOALA GENERALĂ I-IV SEVERINEŞTI",141,CĂZĂNEŞTI,111097,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 11:04:42",1123,956,0,144,23,797,630,0,144,23,766,31,1048,251,222,489,24,15,10,6
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV SMADOVIŢA",117,BÂCLEŞ,110571,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 20:31:14",397,307,0,37,53,267,178,0,37,52,259,8,342,75,229,24,4,2,0,0
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV STEJARU",150,CORCOVA,111275,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:08",477,452,0,20,5,248,223,0,20,5,221,27,502,254,35,159,11,6,2,8
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV STIGNIŢA",241,"POROINA MARE",113153,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 18:40:16",528,336,0,169,23,422,230,0,169,23,409,9,480,62,37,359,5,3,1,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ŞTIRCOVIŢA",285,VLĂDAIA,113929,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:56",184,145,0,39,0,144,105,0,39,0,135,9,154,10,64,64,2,2,0,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ŢÎNŢARU",139,BUTOIEŞTI,111006,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 00:51:55",328,301,0,18,9,214,187,0,18,9,202,12,342,128,92,100,3,1,3,3
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV VALEA BUNĂ",289,VOLOIAC,113974,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:35",276,257,0,13,6,204,185,0,13,6,197,6,302,99,25,151,9,2,2,8
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-IV VIDIMIREŞTI",105,BALA,110296,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:31:54",119,112,0,7,0,77,70,0,7,0,75,2,118,41,21,25,20,7,1,1
27,MEHEDINŢI,"ȘCOALA GENERALĂ ILOVIŢA",199,ILOVIŢA,112334,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:49:03",694,648,0,34,12,544,498,0,34,12,496,27,705,182,176,224,20,65,7,4
27,MEHEDINŢI,"ŞCOALA GENERALĂ IMOASA",147,CORCOVA,111275,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:30",348,316,0,25,7,272,240,0,25,7,264,8,355,83,90,146,13,7,0,8
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII BÎCLEȘ",113,BÂCLEŞ,110571,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:53",470,366,1,24,79,354,250,1,24,79,322,32,486,132,268,43,6,4,0,1
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII BREZNIŢA OCOL",123,BREZNIŢA-OCOL,110820,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:31",1471,1443,0,5,23,809,781,0,5,23,785,24,1589,780,18,669,66,13,4,15
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII CERNEŢI",262,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:25",1489,1474,1,4,10,773,759,0,4,10,736,37,1631,858,495,137,64,21,4,15
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII CERNEŢI",263,ŞIMIAN,109826,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:33:27",1470,1460,0,4,6,791,781,0,4,6,770,21,1615,824,568,164,24,8,1,5
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII CRAINICI",100,BALA,110296,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:53",317,295,0,22,0,242,220,0,22,0,215,27,320,77,67,61,66,14,3,4
27,MEHEDINŢI,"ȘCOALA GENERALĂ I-VIII DÎLMA",101,BALA,110296,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:44:22",321,301,0,17,3,216,196,0,17,3,195,21,331,115,86,79,22,4,3,1
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII FĂUROAIA",122,BREZNIŢA-MOTRU,110740,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:45:22",307,248,0,33,26,208,149,0,33,26,205,3,274,66,35,167,3,0,0,0
