precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
13,CLUJ,"CAMIN CULTURAL MARE BORSA",357,BORŞA,56265,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:46:19",861,797,0,11,53,569,505,0,11,53,540,29,890,321,72,463,5
13,CLUJ,"CAMINUL CULTURAL GIULA",359,BORŞA,56265,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:45:19",107,102,0,0,5,65,60,0,0,5,61,4,119,54,7,50,4
13,CLUJ,"SCOALA GENERALA CIUMĂFAIA",358,BORŞA,56265,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:10:42",116,112,0,3,1,78,74,0,3,1,75,3,125,47,4,69,2
