county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-voturi","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-1","PARTIDUL MIȘCAREA ROMÂNIA SUVERANĂ-mandate-faza-2","AILENEI DUMITRU-voturi","AILENEI DUMITRU-mandate-faza-1","AILENEI DUMITRU-mandate-faza-2","UNIUNEA UCRAINENILOR DIN ROMÂNIA-voturi","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-1","UNIUNEA UCRAINENILOR DIN ROMÂNIA-mandate-faza-2","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-mandate-faza-1","PARTIDUL PRO ROMÂNIA-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","ALIANȚA NAȚIONAL CREȘTINĂ-voturi","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-1","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","TOMNIUC ADRIAN-voturi","TOMNIUC ADRIAN-mandate-faza-1","TOMNIUC ADRIAN-mandate-faza-2","LUNTRARIU GHEORGHIŢĂ-voturi","LUNTRARIU GHEORGHIŢĂ-mandate-faza-1","LUNTRARIU GHEORGHIŢĂ-mandate-faza-2","ULINIUC VALENTIN-voturi","ULINIUC VALENTIN-mandate-faza-1","ULINIUC VALENTIN-mandate-faza-2","BELDEA PUIU-CONSTANTIN-voturi","BELDEA PUIU-CONSTANTIN-mandate-faza-1","BELDEA PUIU-CONSTANTIN-mandate-faza-2","URSU MARIA-VIOLETA-voturi","URSU MARIA-VIOLETA-mandate-faza-1","URSU MARIA-VIOLETA-mandate-faza-2","STOICIUC MIHAELA-VIORICA-voturi","STOICIUC MIHAELA-VIORICA-mandate-faza-1","STOICIUC MIHAELA-VIORICA-mandate-faza-2","BOTEZATU DANIEL-voturi","BOTEZATU DANIEL-mandate-faza-1","BOTEZATU DANIEL-mandate-faza-2","CĂRĂUŞU IONUŢ-BOGDAN-voturi","CĂRĂUŞU IONUŢ-BOGDAN-mandate-faza-1","CĂRĂUŞU IONUŢ-BOGDAN-mandate-faza-2","PARTIDUL OAMENILOR TINERI-voturi","PARTIDUL OAMENILOR TINERI-mandate-faza-1","PARTIDUL OAMENILOR TINERI-mandate-faza-2","ŢUCĂ MARIAN-LAURENŢIU-voturi","ŢUCĂ MARIAN-LAURENŢIU-mandate-faza-1","ŢUCĂ MARIAN-LAURENŢIU-mandate-faza-2","BALTARIU SIMONA-OANA-voturi","BALTARIU SIMONA-OANA-mandate-faza-1","BALTARIU SIMONA-OANA-mandate-faza-2","NICORICI SANDU-FĂNICĂ-voturi","NICORICI SANDU-FĂNICĂ-mandate-faza-1","NICORICI SANDU-FĂNICĂ-mandate-faza-2","COZARIUC DUMITRU-voturi","COZARIUC DUMITRU-mandate-faza-1","COZARIUC DUMITRU-mandate-faza-2","GAVRILUŢĂ TATIANA-voturi","GAVRILUŢĂ TATIANA-mandate-faza-1","GAVRILUŢĂ TATIANA-mandate-faza-2","COSTAŞ DUMITRU-FLORIN-voturi","COSTAŞ DUMITRU-FLORIN-mandate-faza-1","COSTAŞ DUMITRU-FLORIN-mandate-faza-2","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL ROMÂNIA MARE-mandate-faza-1","PARTIDUL ROMÂNIA MARE-mandate-faza-2","PODARIU ONICA-DANIELA-voturi","PODARIU ONICA-DANIELA-mandate-faza-1","PODARIU ONICA-DANIELA-mandate-faza-2","PODARU ANGELA-voturi","PODARU ANGELA-mandate-faza-1","PODARU ANGELA-mandate-faza-2","BURLACU CONSTANTIN-voturi","BURLACU CONSTANTIN-mandate-faza-1","BURLACU CONSTANTIN-mandate-faza-2"
7,BOTOŞANI,TUDORA,39391,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:47:06",4022,3921,1,17,83,1980,1882,0,17,81,1887,93,4370,2390,94,132,150,145,113,0,1,490,3,0,1284,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,UNGURENI,39417,3,FINAL,UAT,CL,CL_CE,"2024-06-13 11:28:08",4998,4970,2,20,6,2316,2290,0,20,6,2206,110,5553,3237,110,154,176,134,398,2,1,584,4,0,1042,7,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,UNŢENI,39532,3,FINAL,UAT,CL,CL_CE,"2024-07-01 13:01:05",2073,2023,1,20,29,1056,1007,0,20,29,1005,51,2266,1210,50,70,80,91,138,1,0,236,2,1,631,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VĂCULEŞTI,39612,2,FINAL,UAT,CL,CL_CE,"2024-06-28 14:08:42",1716,1605,0,42,69,1070,959,0,42,69,1039,31,1834,764,51,72,83,86,297,3,0,125,1,0,470,5,1,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,"VÂRFU CÂMPULUI",39694,2,FINAL,UAT,CL,CL_CE,"2024-07-01 12:25:56",9925,9836,9,53,27,1861,1780,1,53,27,1806,55,10831,8970,90,126,144,106,148,1,0,1120,10,1,538,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VIIŞOARA,39658,2,FINAL,UAT,CL,CL_CE,"2024-06-28 12:48:24",1412,1348,1,16,47,875,811,1,16,47,847,27,1561,687,42,59,67,77,178,2,0,111,1,1,321,4,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VLĂDENI,39738,2,FINAL,UAT,CL,CL_CE,"2024-06-28 14:13:29",4033,4018,0,5,10,1823,1808,0,5,10,1726,97,4418,2595,86,120,138,124,249,2,0,456,3,1,646,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1,0,57,0,0,0,0,0
7,BOTOŞANI,VLĂSINEŞTI,39792,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:44:18",3730,3658,1,26,45,1340,1271,0,26,43,1287,53,4039,2699,64,90,102,99,250,2,0,257,2,1,780,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VORNICENI,39836,1,FINAL,UAT,CL,CL_CE,"2024-06-11 17:17:47",3733,3713,1,16,3,1744,1724,1,16,3,1650,94,4071,2327,82,115,132,121,76,0,0,539,4,0,684,5,1,351,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,BOTOŞANI,VORONA,39872,2,FINAL,UAT,CL,CL_CE,"2024-06-28 14:19:32",6050,5941,4,28,77,2968,2861,2,28,77,2835,133,6655,3687,141,198,226,173,278,1,1,1354,7,1,963,5,0,61,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
