precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"FĂTU SILVIU-CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","ANDRONIC ANIŞOARA-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MÎRZA VIOREL-PARTIDUL SOCIAL DEMOCRAT-voturi"
41,VRANCEA,"CĂMIN CULTURAL FARAOANELE",333,VÂRTEŞCOIU,178689,2,PART,PRCNCT,P,P_SV,"2024-06-11 08:39:35",980,962,0,6,12,559,541,0,6,12,544,15,1071,512,4,8,532
41,VRANCEA,"CAMIN CULTURAL VIRTESCOIU",331,VÂRTEŞCOIU,178689,2,PART,PRCNCT,P,P_SV,"2024-06-10 12:54:50",1275,1263,2,2,8,666,655,1,2,8,643,23,1401,735,40,41,562
41,VRANCEA,"SCOALA BECIU",332,VÂRTEŞCOIU,178689,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:12:40",361,349,0,6,6,185,173,0,6,6,178,7,387,202,8,4,166
41,VRANCEA,"SCOALA PRIMARA RIMNICEANCA",334,VÂRTEŞCOIU,178689,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:08:19",259,252,1,6,0,149,143,0,6,0,147,2,278,129,29,4,114
