precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
14,CONSTANŢA,"ȘCOALA CU CLS. I - IV SATU NOU",505,OLTINA,62486,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:08:53",144,131,0,7,6,103,90,0,7,6,97,6,138,35,35,59,3
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 1 OLTINA",503,OLTINA,62486,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:50:32",1321,1253,0,23,45,899,832,0,22,45,867,32,1424,525,327,500,40
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ NR. 2 RĂZOARELE",504,OLTINA,62486,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:11:05",489,464,0,16,9,351,328,0,16,7,337,14,509,154,123,189,25
