precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","FORȚA DREPTEI-voturi"
4,BACĂU,"CASA PRAZNICALA A PAROHIEI ADORMIREA MAICII DOMNULUI",245,ASĂU,21123,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:49:33",619,614,0,3,2,322,317,0,3,2,304,18,722,400,37,164,36,14,27,26
4,BACĂU,"ŞCOALA CU CLASELE I-IV CIOBĂNUŞ",244,ASĂU,21123,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:12:24",453,449,0,2,2,224,220,0,2,2,212,12,500,276,33,132,21,3,8,15
4,BACĂU,"ŞCOALA CU CLASELE I-IV PĂLTINIŞ",246,ASĂU,21123,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:44:28",489,475,1,8,5,294,280,1,8,5,273,21,500,206,14,183,31,7,12,26
4,BACĂU,"ŞCOALA CU CLASELE I-IV STRAJA",247,ASĂU,21123,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:30:36",962,955,0,5,2,441,434,0,5,2,434,7,1100,659,92,259,39,5,6,33
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII APA-ASĂU",243,ASĂU,21123,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:25:52",569,559,0,6,4,308,298,0,6,4,299,9,600,292,23,183,54,5,11,23
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII APA-ASĂU",242,ASĂU,21123,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:49:52",654,648,0,1,5,363,357,0,1,5,353,10,700,337,34,180,61,6,28,44
4,BACĂU,"ŞCOALA GENERALA CU CLASELE I-VIII ASAU",240,ASĂU,21123,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:11:25",834,823,0,4,7,381,370,0,4,7,372,9,908,527,42,201,50,19,27,33
4,BACĂU,"ŞCOALA GENERALĂ CU CLASELE I-VIII ASAU",241,ASĂU,21123,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:19:00",847,838,0,7,2,411,402,0,7,2,388,23,901,490,71,172,72,8,32,33
