precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NEDELCU-PAŢURCĂ THEODOR-ANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","ANGHEL VALENTIN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ADĂMESCU NELU-PARTIDUL SOCIAL DEMOCRAT-voturi","PANAIT MARIN-MARIUS-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","VISALON COSMIN-IONUŢ-PARTIDUL S.O.S. ROMÂNIA-voturi"
12,CĂLĂRAŞI,"GRADINITA CU PROGRAM NORMAL NR. 3 BORCEA",87,BORCEA,92961,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:26:27",834,805,0,15,14,464,435,0,15,14,459,5,907,443,339,11,88,15,6
12,CĂLĂRAŞI,"LICEUL TEHNOLOGIC NR. 1 BORCEA CLASELE I-IV SALA A",88,BORCEA,92961,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:29:36",1488,1448,0,16,24,857,817,0,16,24,844,13,1631,774,728,19,69,19,9
12,CĂLĂRAŞI,"LICEUL TEHNOLOGIC NR. 1 BORCEA CLASELE I-IV SALA B",89,BORCEA,92961,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:50:15",1379,1353,0,7,19,762,736,0,7,19,747,15,1523,761,605,23,97,11,11
12,CĂLĂRAŞI,"SCOALA GIMNAZIALA NR. 2 BORCEA",90,BORCEA,92961,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:41:20",1656,1628,1,8,19,877,849,1,8,19,857,20,1830,953,678,33,117,8,21
12,CĂLĂRAŞI,"SCOALA GIMNAZIALA NR. 3 BORCEA",86,BORCEA,92961,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:46:05",1006,980,0,15,11,518,492,0,15,11,505,13,1113,595,372,26,85,16,6
