precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
14,CONSTANŢA,"CĂMIN CULTURAL CORBU DE SUS",414,CORBU,61513,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:12:47",1816,1788,12,10,6,953,938,1,10,4,930,23,1968,1015,180,576,142,32
14,CONSTANŢA,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1",413,CORBU,61513,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:08:46",712,690,1,16,5,712,690,1,16,5,695,17,1632,920,126,409,130,30
14,CONSTANŢA,"ȘCOALA GIMNAZIALĂ ”GHEORGHE LAZĂR”",412,CORBU,61513,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:51:24",1529,1520,1,4,4,764,756,0,4,4,749,11,1678,913,130,442,113,64
14,CONSTANŢA,"SCOALA PRIMARA VADU",415,CORBU,61513,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:07:50",554,544,0,7,3,261,251,0,7,3,255,0,601,323,47,133,67,8
