precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
32,"SATU MARE","SCOALA GIMNAZIALA CAMIN",163,CĂMIN,179677,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:41:17",1138,1103,4,9,22,697,664,2,9,22,665,32,1236,539,66,337,262
