precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
5,BIHOR,"CĂMINUL CULTURAL BRIHENI",438,LUNCA,29948,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:58:06",265,232,2,19,12,206,175,0,19,12,201,5,255,47,88,3,83,27
5,BIHOR,"CĂMINUL CULTURAL HOTĂREL",439,LUNCA,29948,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:16",236,210,0,22,4,188,162,0,22,4,187,1,223,35,86,3,83,15
5,BIHOR,"CĂMINUL CULTURAL LUNCA",437,LUNCA,29948,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:52:56",779,733,3,33,10,557,513,1,33,10,545,12,853,296,271,36,183,55
5,BIHOR,"CĂMINUL CULTURAL SEGHIŞTE",441,LUNCA,29948,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:34:48",511,464,2,28,17,405,360,0,28,17,397,8,509,104,252,11,127,7
5,BIHOR,"CAMINUL CULTURAL SIRBESTI",440,LUNCA,29948,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:10:09",258,209,1,43,5,211,163,0,43,5,209,2,234,23,68,3,127,11
5,BIHOR,"CĂMINUL CULTURAL ŞUŞTIU",442,LUNCA,29948,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:34:19",397,339,0,52,6,341,283,0,52,6,338,3,388,47,81,6,236,15
