precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
5,BIHOR,"CLĂDIRE ADMINISTRATIVĂ",547,SÂNIOB,28610,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:56:23",1093,1040,3,10,40,761,710,1,10,40,734,27,1023,262,12,16,10,635,61
5,BIHOR,"ȘCOALA CU CLASELE I-IV",550,SÂNIOB,28610,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:40:44",203,193,0,10,0,145,135,0,10,0,143,2,218,73,7,38,87,11,0
5,BIHOR,"ŞCOALA GENERALĂ",549,SÂNIOB,28610,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:57:46",293,283,0,10,0,129,119,0,10,0,125,4,320,191,17,41,52,14,1
5,BIHOR,"ŞCOALA GENERALĂ",548,SÂNIOB,28610,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:23:39",225,205,0,11,9,138,118,0,11,9,131,7,230,92,82,15,20,12,2
