precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TOTH SÁNDOR-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
28,MUREŞ,"CAMINUL CULTURAL",180,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:08:46",495,479,2,6,8,194,180,0,6,8,184,10,530,336,184
28,MUREŞ,"CAMINUL CULTURAL",177,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:58:48",279,264,0,6,9,170,155,0,6,9,163,7,300,130,163
28,MUREŞ,"ŞCOALA GIMNAZIALĂ",179,"ORAŞ MIERCUREA NIRAJULUI",118281,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:06:10",595,576,1,5,13,247,228,1,5,13,227,19,640,393,227
28,MUREŞ,"ŞCOALA GIMNAZIALĂ DEÁK FARKAS",175,"ORAŞ MIERCUREA NIRAJULUI",118281,6,PART,PRCNCT,P,P_SV,"2024-06-10 06:58:39",1534,1490,3,4,37,786,745,0,4,37,748,38,1670,884,748
28,MUREŞ,"ȘCOALĂ GIMNAZIALĂ ”DEÁK FARKAS” MIERCUREA NIRAJULUI",176,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:25:25",845,839,0,2,4,424,418,0,2,4,404,20,935,511,404
28,MUREŞ,"ŞCOALA PRIMARĂ",178,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PART,PRCNCT,P,P_SV,"2024-06-10 00:59:09",295,289,0,4,2,141,135,0,4,2,119,22,330,189,119
28,MUREŞ,"ȘCOALA PRIMARĂ MIERCUREA NIRAJULUI",174,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:13:32",733,712,4,5,12,333,316,0,5,12,322,11,800,467,322
