precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
9,BRĂILA,"CAMIN CULTURAL ZAVOAIA",282,ZĂVOAIA,44532,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:32:55",932,921,0,2,9,559,548,0,2,9,538,21,1000,441,51,147,340
9,BRĂILA,"CĂMINUL CULTURAL DUDESCU",284,ZĂVOAIA,44532,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:47:49",585,583,0,2,0,364,362,0,2,0,356,8,584,220,16,145,195
9,BRĂILA,"CĂMINUL CULTURAL ZĂVOAIA",283,ZĂVOAIA,44532,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:00:53",876,860,0,4,12,558,542,0,4,12,536,22,1000,442,67,99,370
