precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
10,BUZĂU,"ŞCOALA GIMNAZIALA GHERGHEASA",239,GHERGHEASA,46830,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:15:27",943,863,0,5,75,553,473,0,5,75,547,6,1032,479,517,30
10,BUZĂU,"ȘCOALA PRIMARĂ SĂLCIOARA",240,GHERGHEASA,46830,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:38:10",786,755,0,1,30,473,442,0,1,30,454,19,866,393,397,57
