precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
16,DÂMBOVIŢA,"GRADINITA CU PROGRAM NORMAL GHERGHIŢEŞTI",176,COBIA,66580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:07:24",963,914,0,11,38,695,646,0,11,38,691,4,1007,312,135,52,501,3
16,DÂMBOVIŢA,"GRĂDINIŢA MISLEA",179,COBIA,66580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:19:35",612,592,0,3,17,386,366,0,3,17,379,7,663,277,68,26,277,8
16,DÂMBOVIŢA,"ŞCOALA FRASIN DEAL",177,COBIA,66580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:23:43",551,530,0,7,14,376,355,0,7,14,366,10,580,204,34,43,280,9
16,DÂMBOVIŢA,"ŞCOALA MĂNĂSTIREA",178,COBIA,66580,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:48:57",418,392,0,10,16,299,273,0,10,16,269,4,430,157,36,11,217,5
