precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DIVRICEAN ILIE-CRINUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","TIMANDI PARTENIE-PARTIDUL NAȚIONAL LIBERAL-voturi","CIOTLĂUŞ ARPAD-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","SZÁSZ GYÖRGY-ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
13,CLUJ,"CAMINUL CULTURAL BUZA",360,BUZA,56327,2,PART,PRCNCT,P,P_SV,"2024-06-11 19:33:44",949,905,1,8,35,683,640,0,8,35,653,29,1024,341,43,233,361,16
