precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi"
30,OLT,"GRĂDINIŢA CU PROGRAM NORMAL DOMNIŢA BĂLAŞA",142,BRÂNCOVENI,126022,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:28:57",442,408,1,33,0,318,285,0,33,0,310,7,445,128,47,252,11
30,OLT,"ŞCOALA GIMNAZIALĂ MATEI BASARAB",141,BRÂNCOVENI,126022,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:53:28",958,847,0,102,9,713,602,0,102,9,691,22,966,253,265,388,38
30,OLT,"ȘCOALA GIMNAZIALĂ ”VOIEVOD BRÂNCOVEANU”",140,BRÂNCOVENI,126022,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:46:18",850,803,4,37,6,571,528,0,37,6,557,14,930,359,161,360,36
