precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
29,NEAMŢ,"GRADINITA CU PROGRAM NORMAL CATUNA",471,URECHENI,124849,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:49:41",530,521,0,4,5,289,280,0,4,5,260,29,600,311,32,54,6,168
29,NEAMŢ,"SCOALA GIMNAZIALA FUNDATURA",470,URECHENI,124849,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:54:20",580,542,0,15,23,297,259,0,15,23,291,6,600,303,27,76,2,186
29,NEAMŢ,"SCOALA GIMNAZIALA INGARESTI",472,URECHENI,124849,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:35:24",741,718,0,2,21,398,375,0,2,21,378,18,800,404,61,90,29,198
29,NEAMŢ,"SCOALA GIMNAZIALA URECHENI",469,URECHENI,124849,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:33:25",900,876,1,1,22,445,422,0,1,22,425,20,1000,555,145,76,7,197
29,NEAMŢ,"SCOALA GIMNAZIALA URECHENI",468,URECHENI,124849,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:02:35",575,562,0,3,10,280,267,0,3,10,264,16,600,320,44,46,5,169
