precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
35,SUCEAVA,"CĂMIN CULTURAL LITENI",398,MOARA,149414,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:19:05",771,754,2,4,11,426,411,0,4,11,412,14,800,374,307,50,55
35,SUCEAVA,"CLĂDIRE CU DESTINAȚIE ADMINISTRATIVĂ ȘI SOCIAL CULTURALĂ",400,MOARA,149414,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:53:43",204,197,0,6,1,118,111,0,6,1,111,7,253,135,69,34,8
35,SUCEAVA,"CONTAINER MOBIL",397,MOARA,149414,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:43:49",225,217,0,8,0,112,104,0,8,0,107,5,400,288,76,22,9
35,SUCEAVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT, SAT MOARA NICA, COMUNA MOARA , JUDEȚUL SUCEAVA",395,MOARA,149414,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:25:01",1783,1749,5,1,28,988,959,0,1,28,962,26,1788,800,704,153,105
35,SUCEAVA,"SCOALA GENERALA MOARA CARP",399,MOARA,149414,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:54:05",761,731,0,4,26,444,414,0,4,26,430,14,800,356,304,54,72
35,SUCEAVA,"SCOALA GENERALA MOARA NICA",396,MOARA,149414,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:47:05",1492,1479,1,5,7,817,805,0,5,7,797,20,1593,776,629,92,76
