county_nce,county_name,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,g1.1,g1.2,g1.3,g4,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-1","PARTIDUL NAȚIONAL LIBERAL-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-1","PARTIDUL SOCIAL DEMOCRAT-mandate-faza-2","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-1","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-mandate-faza-2","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-1","ALIANȚA PENTRU UNIREA ROMÂNILOR-mandate-faza-2","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-1","PARTIDUL UMANIST SOCIAL LIBERAL-mandate-faza-2","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-1","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-1","UNIUNEA SALVAȚI ROMÂNIA-mandate-faza-2","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-1","PARTIDUL S.O.S. ROMÂNIA-mandate-faza-2","FORȚA DREPTEI-voturi","FORȚA DREPTEI-mandate-faza-1","FORȚA DREPTEI-mandate-faza-2","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-1","PARTIDUL ECOLOGIST ROMÂN-mandate-faza-2","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL PATRIOȚILOR-mandate-faza-1","PARTIDUL PATRIOȚILOR-mandate-faza-2","IOJĂ LAZĂR-voturi","IOJĂ LAZĂR-mandate-faza-1","IOJĂ LAZĂR-mandate-faza-2","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-1","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-mandate-faza-2","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-1","PARTIDUL MIȘCAREA POPULARĂ-mandate-faza-2","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-1","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-mandate-faza-2","CĂTĂNEA MARICICA-voturi","CĂTĂNEA MARICICA-mandate-faza-1","CĂTĂNEA MARICICA-mandate-faza-2","JINGA ION-voturi","JINGA ION-mandate-faza-1","JINGA ION-mandate-faza-2","MĂRCUŢ ION-voturi","MĂRCUŢ ION-mandate-faza-1","MĂRCUŢ ION-mandate-faza-2","ARDELEANU GHEORGHE-voturi","ARDELEANU GHEORGHE-mandate-faza-1","ARDELEANU GHEORGHE-mandate-faza-2","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-voturi","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-mandate-faza-1","DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI-mandate-faza-2","PETREA PAUL-voturi","PETREA PAUL-mandate-faza-1","PETREA PAUL-mandate-faza-2","BUCHIR COSTEL-voturi","BUCHIR COSTEL-mandate-faza-1","BUCHIR COSTEL-mandate-faza-2","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-1","PARTIDUL ALTERNATIVA DREAPTĂ-mandate-faza-2","PATRAŞCU ANTON-voturi","PATRAŞCU ANTON-mandate-faza-1","PATRAŞCU ANTON-mandate-faza-2","VELEA MARIAN-voturi","VELEA MARIAN-mandate-faza-1","VELEA MARIAN-mandate-faza-2","STANCIU TEODOR-voturi","STANCIU TEODOR-mandate-faza-1","STANCIU TEODOR-mandate-faza-2","SURUGIU DANIEL-voturi","SURUGIU DANIEL-mandate-faza-1","SURUGIU DANIEL-mandate-faza-2","DOBOŞ AUGUSTIN-voturi","DOBOŞ AUGUSTIN-mandate-faza-1","DOBOŞ AUGUSTIN-mandate-faza-2","OPRIŞAN ŞTEFAN-BOGDAN-voturi","OPRIŞAN ŞTEFAN-BOGDAN-mandate-faza-1","OPRIŞAN ŞTEFAN-BOGDAN-mandate-faza-2","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-1","ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-mandate-faza-2","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-1","ALIANȚA ELECTORALĂ PSD PNL-mandate-faza-2","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-mandate-faza-1","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-mandate-faza-2","PARTIDUL VERDE-voturi","PARTIDUL VERDE-mandate-faza-1","PARTIDUL VERDE-mandate-faza-2","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-voturi","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-1","PARTIDUL SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE-mandate-faza-2","CHIRILESCU DORIN-voturi","CHIRILESCU DORIN-mandate-faza-1","CHIRILESCU DORIN-mandate-faza-2","LUNCANU CLARA-voturi","LUNCANU CLARA-mandate-faza-1","LUNCANU CLARA-mandate-faza-2","ANTIP CRINA-RAMONA-voturi","ANTIP CRINA-RAMONA-mandate-faza-1","ANTIP CRINA-RAMONA-mandate-faza-2","UNIUNEA SALVAȚI ROMÂNIA-mandate-g8","UNIUNEA SALVAȚI ROMÂNIA-mandate-g9","ALIANȚA NAȚIONAL CREȘTINĂ-voturi","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-1","ALIANȚA NAȚIONAL CREȘTINĂ-mandate-faza-2","LANG ILIE-voturi","LANG ILIE-mandate-faza-1","LANG ILIE-mandate-faza-2","CHIRILOIU OANA-IONELA-voturi","CHIRILOIU OANA-IONELA-mandate-faza-1","CHIRILOIU OANA-IONELA-mandate-faza-2","CRIŞAN IOAN-voturi","CRIŞAN IOAN-mandate-faza-1","CRIŞAN IOAN-mandate-faza-2","RUSU BEBI-voturi","RUSU BEBI-mandate-faza-1","RUSU BEBI-mandate-faza-2","BOTEZATU VASILE-voturi","BOTEZATU VASILE-mandate-faza-1","BOTEZATU VASILE-mandate-faza-2","CERNEA MIHAI-ANDREI-voturi","CERNEA MIHAI-ANDREI-mandate-faza-1","CERNEA MIHAI-ANDREI-mandate-faza-2","PARTIDUL SOCIAL DEMOCRAT-mandate-g9","PARTIDUL NAȚIONAL LIBERAL-mandate-g9","FECHET IOSIF-voturi","FECHET IOSIF-mandate-faza-1","FECHET IOSIF-mandate-faza-2","CIOROABĂ VASILE-voturi","CIOROABĂ VASILE-mandate-faza-1","CIOROABĂ VASILE-mandate-faza-2"
4,BACĂU,"IZVORU BERHECIULUI",23127,1,FINAL,UAT,CL,CL_CE,"2024-06-10 09:07:27",1288,1239,0,40,9,746,697,0,40,9,700,46,1300,554,35,49,56,63,202,3,0,428,6,1,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"LETEA VECHE",20359,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:53:54",6417,6339,10,67,1,3432,3364,0,67,1,3329,93,6905,3483,166,233,266,210,606,2,1,1989,9,0,0,0,0,395,1,1,64,0,0,0,0,0,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,LIPOVA,23207,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:00:06",2319,2250,1,29,39,1248,1180,0,29,39,1171,72,2505,1256,58,81,93,80,355,4,0,571,7,0,0,0,0,119,1,1,10,0,0,0,0,0,52,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,LIVEZI,23289,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:36:13",4351,4318,4,24,5,2150,2120,1,24,5,2030,120,4705,2555,101,142,162,128,698,5,1,431,3,0,0,0,0,185,1,0,56,0,0,0,0,0,361,2,1,245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,LUIZI-CĂLUGĂRA,23350,1,FINAL,UAT,CL,CL_CE,"2024-06-10 21:55:52",4294,4198,6,9,81,1817,1729,0,9,79,1728,85,4600,2784,86,120,138,118,140,1,0,823,6,1,45,0,0,66,0,0,0,0,0,122,1,0,459,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,MĂGIREŞTI,23387,1,FINAL,UAT,CL,CL_CE,"2024-06-10 14:05:43",3321,3275,3,16,27,1729,1685,1,16,27,1636,93,3603,1864,81,114,130,121,948,7,1,524,4,0,0,0,0,101,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,MĂGURA,20411,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:21:54",4821,4757,15,37,12,2541,2491,1,37,12,2435,87,5117,2595,121,170,194,162,1267,7,1,599,3,1,0,0,0,322,1,1,0,0,0,0,0,0,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"MĂNĂSTIREA CAŞIN",23449,1,FINAL,UAT,CL,CL_CE,"2024-06-11 14:57:56",4294,4262,0,17,15,2333,2301,0,17,15,2235,97,4600,2267,111,156,178,137,953,6,1,1115,8,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,MĂRGINENI,20466,1,FINAL,UAT,CL,CL_CE,"2024-06-10 17:47:53",8637,8561,6,58,12,3774,3704,0,58,12,3623,151,9401,5625,181,253,289,193,1173,6,0,1139,5,1,0,0,0,274,1,1,95,0,0,0,0,0,424,2,0,133,0,0,0,0,0,0,0,0,273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,MOTOŞENI,23494,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:26:19",2481,2437,0,31,13,1394,1350,0,31,13,1293,80,2700,1327,64,90,103,99,101,1,0,1109,11,0,0,0,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"MUNICIPIUL BACĂU",20297,1,FINAL,UAT,CL,CL_CE,"2024-06-11 00:10:50",160521,159327,253,795,146,60045,59101,12,786,146,57880,2054,177188,116416,2894,4051,4630,2095,0,0,0,0,0,0,0,0,0,5798,2,1,1229,0,0,0,0,0,0,0,0,2163,0,0,0,0,0,4851,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15521,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16882,8,0,510,0,0,5149,2,1,2354,0,0,2054,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"MUNICIPIUL MOINEŞTI",20876,1,FINAL,UAT,CL,CL_CE,"2024-06-11 10:59:51",19255,19029,21,104,101,8375,8167,3,104,101,7997,378,21000,12625,399,559,639,404,3531,8,1,1993,4,1,0,0,0,710,1,1,0,0,0,320,0,0,454,1,0,989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"MUNICIPIUL ONEŞTI",20563,1,FINAL,UAT,CL,CL_CE,"2024-06-10 15:37:09",41326,40991,42,230,63,15651,15358,3,228,62,15207,436,45300,29654,760,1064,1216,740,3842,5,0,7577,10,0,0,0,0,1226,1,1,606,0,0,0,0,0,1422,1,1,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,NEGRI,23644,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:50:45",2237,2205,2,14,16,1140,1109,1,14,16,1054,86,2400,1260,52,73,84,93,395,4,0,342,3,1,0,0,0,0,0,0,24,0,0,0,0,0,293,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"NICOLAE BĂLCESCU",23715,1,FINAL,UAT,CL,CL_CE,"2024-06-10 10:42:49",8366,8296,9,31,30,3549,3488,0,31,30,3378,171,9050,5501,168,236,270,216,770,3,0,787,3,1,274,1,0,385,1,1,194,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,ODOBEŞTI,26353,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:56:33",1939,1840,1,82,16,1225,1127,0,82,16,1155,70,2000,775,57,80,92,100,199,1,1,716,7,0,0,0,0,106,1,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,OITUZ,23797,1,FINAL,UAT,CL,CL_CE,"2024-06-11 14:05:03",7545,7503,9,25,8,3382,3348,1,25,8,3241,140,8302,4921,162,226,259,205,1616,7,1,1090,5,0,0,0,0,371,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,ONCEŞTI,23868,1,FINAL,UAT,CL,CL_CE,"2024-06-10 16:01:00",1255,1243,0,10,2,724,712,0,10,2,678,43,1300,579,33,47,54,59,86,1,0,470,7,1,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"ORAŞ BUHUŞI",20778,2,FINAL,UAT,CL,CL_CE,"2024-06-26 10:24:13",18499,18389,33,50,27,5831,5755,1,50,25,5394,426,20300,14477,269,377,431,269,1423,5,0,2269,8,1,0,0,0,824,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,609,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"ORAŞ COMĂNEŞTI",20821,2,FINAL,UAT,CL,CL_CE,"2024-06-13 12:59:56",18770,18603,27,94,46,8110,7970,0,94,46,7835,275,20608,12498,391,548,626,412,3558,8,1,2504,6,0,0,0,0,945,2,0,0,0,0,0,0,0,395,0,1,433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"ORAŞ DĂRMĂNEŞTI",22166,1,FINAL,UAT,CL,CL_CE,"2024-06-10 21:47:59",11258,11134,9,75,40,5219,5103,1,75,40,4898,319,12300,7081,244,342,391,273,3384,12,0,949,3,1,0,0,0,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"ORAŞ SLĂNIC-MOLDOVA",20910,2,FINAL,UAT,CL,CL_CE,"2024-06-13 14:37:40",4133,4052,0,23,58,2230,2149,0,23,58,2174,56,4491,2261,108,152,173,167,577,3,0,832,4,1,0,0,0,586,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"ORAŞ TÂRGU OCNA",20965,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:26:21",10340,10161,9,114,56,4941,4769,2,114,56,4773,168,11210,6269,238,334,381,241,1117,4,1,2454,10,0,0,0,0,528,2,0,106,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,ORBENI,23948,1,FINAL,UAT,CL,CL_CE,"2024-06-10 11:52:07",2955,2889,2,37,27,1486,1422,0,37,27,1407,79,3200,1714,70,98,112,100,159,1,1,1033,10,0,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PALANCA,23975,1,FINAL,UAT,CL,CL_CE,"2024-06-10 08:21:16",2689,2652,2,28,7,1313,1277,1,28,7,1241,72,2913,1600,62,86,99,95,294,3,0,678,7,0,0,0,0,269,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,BACĂU,PÂNCEŞTI,24187,1,FINAL,UAT,CL,CL_CE,"2024-06-10 13:31:57",3379,3300,1,36,42,1620,1545,0,33,42,1515,105,3600,1980,75,106,121,113,471,4,0,820,7,0,0,0,0,92,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
