precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
17,DOLJ,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII DIN SEACA DE CÎMP",482,"SEACA DE CÂMP",74108,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:52:31",762,676,1,40,45,593,508,0,40,45,562,31,755,162,203,32,327
17,DOLJ,"ȘCOALA GIMNAZIALĂ PISCU NOU",483,"SEACA DE CÂMP",74108,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:39:38",709,656,1,20,32,594,541,1,20,32,575,19,800,206,142,80,353
