precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ABABEI BOGDAN-PARTIDUL NAȚIONAL LIBERAL-voturi","TIBA IOSIF-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CIUBOTARU CRISTIAN-AURELIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MĂCIUCĂ SĂNDEL-GHEORGHIŢĂ-PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PANŢÎRU CRISTINEL-PARTIDUL S.O.S. ROMÂNIA-voturi","BARNA CRISTIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","DRĂGĂNUŢĂ NECULAI-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
4,BACĂU,"CENTRU DE ZI PENTRU PERSOANE ADULTE CU DIZABILITATI",229,"ORAŞ TÂRGU OCNA",20965,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:09:20",1155,1126,0,27,2,597,568,0,27,2,580,17,1200,603,185,53,276,16,9,32,9
4,BACĂU,"CLUBUL ELEVILOR",224,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:01:19",1310,1294,0,13,3,652,636,0,13,3,641,11,1500,848,174,47,342,40,4,21,13
4,BACĂU,"COLEGIUL NATIONAL COSTACHE NEGRI",225,"ORAŞ TÂRGU OCNA",20965,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:39:58",1445,1389,3,10,43,669,616,0,10,43,621,48,1500,831,152,40,350,19,14,33,13
4,BACĂU,"GRADINITA NR. 2",226,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,P,P_SV,"2024-06-10 10:00:47",1410,1397,0,13,0,618,605,0,13,0,596,22,1500,882,162,60,315,21,6,19,13
4,BACĂU,"SCOALA GENERALA NR. 1",223,"ORAŞ TÂRGU OCNA",20965,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:30:00",1347,1330,3,13,1,623,607,2,13,1,606,17,1500,877,174,69,289,20,10,26,18
4,BACĂU,"SCOALA GENERALA NR. 3",228,"ORAŞ TÂRGU OCNA",20965,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:29:24",909,900,0,9,0,420,411,0,9,0,405,15,1000,580,84,32,254,10,4,15,6
4,BACĂU,"SCOALA GENERALA NR. 3",227,"ORAŞ TÂRGU OCNA",20965,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:42:11",1055,1038,0,14,3,474,457,0,14,3,459,15,1100,626,88,30,287,17,10,11,16
4,BACĂU,"SCOALA GENERALA NR. 5",230,"ORAŞ TÂRGU OCNA",20965,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:57:51",758,751,1,6,0,367,361,0,6,0,348,19,900,533,66,33,210,16,6,8,9
4,BACĂU,"SCOALA GENERALA NR. 6",231,"ORAŞ TÂRGU OCNA",20965,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:33:07",951,936,2,9,4,521,508,0,9,4,502,19,1007,486,47,26,398,9,10,6,6
