precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
31,PRAHOVA,"ŞCOALA CU CLASELE I-IV",310,BĂLŢEŞTI,132271,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:27:51",1554,1499,1,29,25,953,908,1,29,15,928,25,1700,747,701,227
31,PRAHOVA,"ŞCOALA PODENII VECHI",311,BĂLŢEŞTI,132271,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:55:24",1398,1364,0,24,10,989,955,0,24,10,957,32,1472,483,356,601
