precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
35,SUCEAVA,"CĂMIN CULTURAL",256,CÂRLIBABA,147713,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:12:34",1615,1578,1,3,33,891,854,1,3,33,871,20,1735,844,551,60,260
