precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
41,VRANCEA,"CASA OBŞTII TULNICI",310,TULNICI,178117,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:11:07",1165,1142,1,16,6,582,560,0,16,6,547,35,1260,678,427,41,79
41,VRANCEA,"CASA OBŞTII TULNICI",309,TULNICI,178117,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:36:28",1153,1140,0,9,4,595,582,0,9,4,561,34,1256,661,444,33,84
41,VRANCEA,"ŞCOALA GIMNAZIALĂ COZA - SALA 1",311,TULNICI,178117,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:07:31",653,636,0,9,8,353,336,0,9,8,341,12,700,347,192,14,135
41,VRANCEA,"ŞCOALA LEPŞA",312,TULNICI,178117,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:37:53",407,390,1,15,1,203,187,0,15,1,197,6,430,227,162,16,19
