precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
7,BOTOŞANI,"GRĂDINIŢA NR.2",115,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:23:25",1616,1612,0,0,4,572,568,0,0,4,547,25,1707,1135,27,385,113,8,14
7,BOTOŞANI,"LICEUL”DIMITRIE CANTEMIR",112,"ORAŞ DARABANI",35946,5,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:19:40",1509,1502,1,5,1,586,580,0,5,1,567,19,1600,1014,22,375,115,20,35
7,BOTOŞANI,"ŞCOALA EŞANCA",119,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:01:14",255,248,0,7,0,111,104,0,7,0,109,2,304,193,5,73,20,3,8
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ ”LEON DĂNĂILĂ”",114,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:34:06",1611,1608,0,2,1,516,513,0,2,1,497,19,1800,1284,25,326,115,14,17
7,BOTOŞANI,"ŞCOALA GIMNAZIALĂ”LEON DĂNĂILĂ”",113,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:40:55",1629,1621,0,2,6,586,578,0,2,6,566,20,1800,1214,20,363,134,29,20
7,BOTOŞANI,"ȘCOALA GIMNAZIALĂ NR. 2 - DARABANI",116,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:50:40",991,980,0,5,6,379,368,0,5,6,367,12,1100,721,16,270,62,9,10
7,BOTOŞANI,"ŞCOALAL BAJURA",118,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:13:41",1507,1492,0,5,10,612,597,0,5,10,581,31,1600,988,24,454,92,5,6
7,BOTOŞANI,"ŞCOALA LIŞMĂNIŢA",120,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:49:37",531,520,0,11,0,257,246,0,11,0,242,15,689,432,4,186,41,9,2
7,BOTOŞANI,"ŞCOALA TEIOASA",117,"ORAŞ DARABANI",35946,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:10:23",1093,1082,0,7,4,424,413,0,7,4,403,21,1208,784,24,237,109,14,19
