precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"RĂDUCU FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi","NECULA PETRICĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","PETRICĂ VILI-voturi"
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ PURANII DE SUS",253,PURANI,155136,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:26:32",1202,1092,0,60,50,861,751,0,60,50,834,16,1191,331,31,773,30
