precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi"
3,ARGEŞ,"CĂMIN CULTURAL ŞUICI",485,ŞUICI,19141,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:56:19",941,931,0,0,10,640,630,0,0,10,605,31,1038,402,402,163,40
3,ARGEŞ,"ŞCOALA IANCULEŞTI",486,ŞUICI,19141,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:39:47",210,205,0,5,0,123,118,0,5,0,118,5,223,100,72,21,25
3,ARGEŞ,"ŞCOALA PRIMARĂ RUDENI",487,ŞUICI,19141,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:47:40",639,630,0,5,4,454,445,0,5,4,447,7,707,253,319,110,18
3,ARGEŞ,"ŞCOALA PRIMARĂ VALEA CALULUI",488,ŞUICI,19141,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:38:39",88,82,0,6,0,54,48,0,6,0,53,1,86,32,38,13,2
