precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
30,OLT,"ŞCOALA CU CLASELE I-IV CÎMPU PĂRULUI",258,OBÂRŞIA,127750,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:13:12",249,220,0,12,17,203,174,0,12,17,199,4,260,57,97,24,61,17
30,OLT,"ŞCOALA CU CLASELE I-IV COTENI",259,OBÂRŞIA,127750,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:28:14",117,95,0,11,11,117,95,0,11,11,112,5,185,68,96,0,11,5
30,OLT,"ŞCOALA CU CLASELE I-IV OBÎRŞIA",257,OBÂRŞIA,127750,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:35:40",570,525,0,19,26,382,337,0,19,26,374,8,605,223,254,8,56,56
30,OLT,"ŞCOALA CU CLASELE I-IV TABONU",261,OBÂRŞIA,127750,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:19:40",111,99,0,8,4,82,70,0,8,4,82,0,114,32,61,1,8,12
30,OLT,"SCOALA CU CLASELE I-VIII OBARSIA NOUA",260,OBÂRŞIA,127750,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:42:29",955,877,2,37,39,659,581,2,37,39,643,16,960,301,233,8,365,37
