precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PRO ROMÂNIA-voturi"
33,SĂLAJ,"CĂMIN CULTURAL CUCIULAT",206,LETCA,141786,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:20:29",137,122,0,10,5,92,77,0,10,5,88,4,130,38,59,9,11,8,1
33,SĂLAJ,"CLĂDIREA FOSTULUI CONSILIU CIULA",204,LETCA,141786,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:00:30",77,56,0,20,1,77,56,0,20,1,72,5,90,13,40,4,14,12,2
33,SĂLAJ,"PRIMĂRIA COMUNEI LETCA",203,LETCA,141786,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:19:54",432,393,4,25,10,315,279,1,25,10,303,12,460,145,145,67,48,23,20
33,SĂLAJ,"ŞCOALA COZLA",205,LETCA,141786,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:23:55",173,158,0,13,2,118,103,0,13,2,116,2,180,62,63,3,11,39,0
33,SĂLAJ,"ŞCOALA LEMNIU",207,LETCA,141786,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:50:27",375,325,0,41,9,266,216,0,41,9,258,8,342,76,170,29,28,21,10
33,SĂLAJ,"ŞCOALA PURCĂREŢ",208,LETCA,141786,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:36:40",99,87,0,8,4,68,56,0,8,4,65,3,100,32,33,20,9,3,0
33,SĂLAJ,"ŞCOALA ŞOIMUŞENI",209,LETCA,141786,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:51:59",60,48,0,7,5,50,38,0,7,5,48,2,70,20,27,3,2,15,1
33,SĂLAJ,"ŞCOALA TOPLIŢA",210,LETCA,141786,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:17:50",99,80,0,17,2,82,63,0,17,2,81,1,100,18,45,11,11,13,1
