precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POPA IONUŢ-GEORGEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MARIAN LIVIU-PARTIDUL NAȚIONAL LIBERAL-voturi","LINŢĂ LIVIU-IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","FOLESCU MILU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ VAȚA DE JOS",500,"VAŢA DE JOS",91795,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:08:17",805,788,0,7,10,504,487,0,7,10,492,12,850,346,117,14,321,40
22,HUNEDOARA,"ȘCOALA PRIMARĂ BIRTIN",501,"VAŢA DE JOS",91795,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:22:09",244,234,0,8,2,159,149,0,8,2,148,11,250,91,30,7,102,9
22,HUNEDOARA,"ȘCOALA PRIMARĂ CĂZĂNEȘTI",502,"VAŢA DE JOS",91795,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:02:58",169,162,0,7,0,115,108,0,7,0,108,7,175,60,26,15,65,2
22,HUNEDOARA,"ŞCOALA PRIMARĂ CIUNGANI",503,"VAŢA DE JOS",91795,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:23:52",186,175,1,8,2,141,130,1,8,2,138,3,185,44,41,3,90,4
22,HUNEDOARA,"ŞCOALA PRIMARĂ OCIU",504,"VAŢA DE JOS",91795,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:38:24",373,365,0,8,0,196,188,0,8,0,187,9,420,224,44,17,114,12
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRĂVĂLENI",505,"VAŢA DE JOS",91795,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:00:10",232,221,1,8,2,171,161,0,8,2,167,4,245,74,29,5,127,6
22,HUNEDOARA,"ŞCOALA PRIMARĂ PRIHODIȘTE",506,"VAŢA DE JOS",91795,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:30:29",287,277,0,10,0,203,193,0,10,0,188,15,320,117,32,23,113,20
22,HUNEDOARA,"ŞCOALA PRIMARĂ TÂRNAVA DE CRIȘ",507,"VAŢA DE JOS",91795,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:12:35",675,655,1,11,8,459,440,0,11,8,452,7,738,279,43,16,374,19
