precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PĂUN COSTICĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","VĂSUIAN ION-PARTIDUL SOCIAL DEMOCRAT-voturi","APOSTU ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PANTAZICĂ RĂZVAN-MIHĂIŢĂ-voturi"
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ”DUMITRU PRICOP”",227,NEGRILEŞTI,178885,1,PROV,PRCNCT,P,P_SV,"2024-06-10 12:09:41",1364,1329,1,3,31,757,722,1,3,31,699,58,1492,735,55,230,40,374
