precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
28,MUREŞ,"CĂMINUL CULTURAL PIPEA",459,NADEŞ,118469,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:06:22",43,36,0,7,0,25,18,0,7,0,23,2,50,25,10,2,4,2,4,1
28,MUREŞ,"ŞCOALA GIMNAZIALĂ CORPUL A NADEŞ",457,NADEŞ,118469,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:08:28",1188,1174,3,11,0,573,562,0,11,0,530,43,1260,687,275,44,64,53,85,9
28,MUREŞ,"ŞCOALA GIMNAZIALĂ ŢIGMANDRU",460,NADEŞ,118469,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:16:59",957,939,2,15,1,527,509,2,15,1,495,32,1030,503,273,45,5,159,11,2
28,MUREŞ,"ŞCOALA PRIMARĂ MĂGHERUŞ",458,NADEŞ,118469,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:03:13",109,103,1,5,0,54,49,0,5,0,48,6,120,66,32,9,0,4,2,1
