precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
24,IAŞI,"LICEUL TEHNOLOGIC VLADENI",770,VLĂDENI,100148,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:45:13",1370,1357,0,0,13,688,675,0,0,13,667,21,1476,788,340,6,247,63,4,7
24,IAŞI,"SCOALA CU CLASELE I-IV ALEXANDRU CEL BUN",771,VLĂDENI,100148,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:05:27",394,389,0,5,0,210,205,0,5,0,197,13,400,190,101,3,76,15,2,0
24,IAŞI,"SCOALA CU CLASELE I-IV BROSTENI",773,VLĂDENI,100148,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:06:00",305,299,0,6,0,166,160,0,6,0,162,4,400,234,71,4,69,17,1,0
24,IAŞI,"SCOALA CU CLASELE I-IV IACOBENI",774,VLĂDENI,100148,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:03:27",178,169,0,9,0,90,81,0,9,0,84,6,200,110,22,3,49,9,1,0
24,IAŞI,"SCOALA CU CLASELE I-VIII BORSA",772,VLĂDENI,100148,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:31:03",656,652,0,4,0,318,314,0,4,0,305,13,700,382,93,18,178,9,5,2
24,IAŞI,"SCOALA PRIMARA VILCELELE",775,VLĂDENI,100148,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:06:00",328,325,0,3,0,167,164,0,3,0,154,13,400,230,57,3,73,9,9,3
