precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","FORȚA DREPTEI-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
11,CARAŞ-SEVERIN,"ŞCOALA GIMNAZIALĂ ”PETRE SAVA BĂLEANU” -VĂLIUG",350,VĂLIUG,54485,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:40:02",709,668,4,23,14,482,443,2,23,14,478,4,714,232,61,264,51,37,34,31
