precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"AMZU NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi","PISTOL MARIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BĂDUŢ LIVIU-ION-voturi"
30,OLT,"ŞCOALA GIMNAZIALĂ OSICA DE JOS",268,"OSICA DE JOS",130357,2,PART,PRCNCT,P,P_SV,"2024-06-10 07:28:18",1286,1164,0,59,63,902,780,0,59,63,887,15,1317,415,82,784,21
