precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OBRETIN IONEL-CRISTINEL-PARTIDUL NAȚIONAL LIBERAL-voturi","ELIODOR FLORIN-PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"CĂMINUL CULTURAL",145,BUCINIŞU,126077,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:13:46",1728,1513,0,162,53,1374,1159,0,162,53,1333,41,1746,372,659,674
