precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ILICI IVAN-PARTIDUL NAȚIONAL LIBERAL-voturi","CURICI NICOLAIE-PARTIDUL SOCIAL DEMOCRAT-voturi"
27,MEHEDINŢI,"PRIMĂRIA SVINIŢA",259,SVINIŢA,113607,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:49:13",820,748,0,52,20,542,470,0,52,20,534,8,829,287,125,409
