precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OLARIU CONSTANTIN-PARTIDUL NAȚIONAL LIBERAL-voturi","VASILIU ION-TICUŞOR-PARTIDUL SOCIAL DEMOCRAT-voturi","COSMA-LARIU ION-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","LIŞMAN VASILE-PARTIDUL MIȘCAREA POPULARĂ-voturi"
29,NEAMŢ,"LICEUL TEHNOLOGIC",351,PETRICANI,123424,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:17:51",1434,1431,0,3,0,693,690,0,3,0,661,32,1600,907,33,586,39,3
29,NEAMŢ,"SCOALA GENERALA",352,PETRICANI,123424,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:34:39",734,734,0,0,0,470,470,0,0,0,460,10,800,330,15,433,11,1
29,NEAMŢ,"SCOALA GENERALA",354,PETRICANI,123424,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:50:38",1435,1426,0,8,1,622,613,0,8,1,585,37,1501,879,28,447,29,81
29,NEAMŢ,"SCOALA GENERALA",353,PETRICANI,123424,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:23:18",1089,1089,0,0,0,518,518,0,0,0,498,20,1200,682,66,378,43,11
