precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","OBREJA GHEORGHE-voturi","DRĂGĂNESCU DUMITRU-voturi"
29,NEAMŢ,"GRADINITA CU PROGRAM NORMAL GROSI",219,BRUSTURI,121938,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:45:16",403,393,0,8,2,198,188,0,8,2,187,11,500,302,77,53,34,21,2
29,NEAMŢ,"GRADINITA CU PROGRAM NORMAL POIANA",220,BRUSTURI,121938,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:43:16",666,639,2,10,15,404,378,1,10,15,391,13,700,296,212,90,66,12,11
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ „GRIGORE STURZU” TIRZIA",221,BRUSTURI,121938,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:12:08",602,597,0,4,1,278,273,0,4,1,268,10,700,422,147,64,42,7,8
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ „IEREMIA IRIMESCU” BRUSTURI",218,BRUSTURI,121938,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:47:20",1512,1492,0,11,9,820,800,0,11,9,769,51,1700,880,331,154,149,85,50
