precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL OREVIŢA MARE",94,"ORAŞ VÂNJU MARE",110232,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:37:42",614,575,3,18,18,394,356,3,18,17,385,9,636,242,230,155
27,MEHEDINŢI,"GRADINIŢA BUCURA",92,"ORAŞ VÂNJU MARE",110232,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:50:12",300,283,0,11,6,213,196,0,11,6,211,2,313,100,150,61
27,MEHEDINŢI,"LICEUL TEORETIC VÎNJU MARE",90,"ORAŞ VÂNJU MARE",110232,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:09:42",1210,1162,1,27,20,631,584,0,27,20,601,30,1278,647,432,169
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV NICOLAE BĂLCESCU",93,"ORAŞ VÂNJU MARE",110232,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:17:34",610,585,1,16,8,382,357,1,16,8,367,15,652,270,203,164
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII VÎNJU MARE",91,"ORAŞ VÂNJU MARE",110232,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 11:58:10",1647,1582,3,22,40,830,792,1,22,15,797,33,1758,928,550,247
27,MEHEDINŢI,"ŞCOALA GIMNAZIALĂ VÎNJU MARE, GRĂDINIŢA CU PROGRAM NORMAL TRAIAN",95,"ORAŞ VÂNJU MARE",110232,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:00:49",500,472,1,19,8,277,250,0,19,8,272,5,513,236,154,118
