precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
14,CONSTANŢA,"GRĂDINIŢA CU PROGRAM NORMAL ALIMAN",373,ALIMAN,61005,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:11:18",418,409,0,5,4,238,229,0,5,4,229,9,448,208,182,32,15
14,CONSTANŢA,"SCOALA GIMNAZIALA ”DAN SPATARU” ALIMAN",372,ALIMAN,61005,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:43:01",638,619,0,11,8,414,395,0,11,8,402,9,672,261,361,24,17
14,CONSTANŢA,"SCOALA GIMNAZIALA NR. 1 DUNARENI",374,ALIMAN,61005,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:49:38",1094,1079,1,4,10,700,686,0,4,10,675,25,1189,489,334,315,26
