precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STĂNILĂ IULIA-PARTIDUL NAȚIONAL LIBERAL-voturi","POPA COSMIN-LUGOJAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
1,ALBA,"ŞCOALA GENERALĂ CUNŢA",411,ŞPRING,7945,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:40:40",481,467,1,5,8,322,309,0,5,8,309,13,510,188,197,112
1,ALBA,"ȘCOALA GIMNAZIALĂ ȘPRING",410,ŞPRING,7945,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:35:37",581,525,0,18,38,428,372,0,18,38,421,7,605,177,269,152
1,ALBA,"ŞCOALA PRIMARĂ DRAŞOV",412,ŞPRING,7945,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:37:57",459,436,0,10,13,300,277,0,10,13,295,5,496,196,219,76
1,ALBA,"SEDIU ADMINISTRATIV VINGARD - COMUNA ŞPRING",413,ŞPRING,7945,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:47:17",552,536,1,6,9,316,301,0,6,9,300,16,600,284,179,121
