precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PETRE PETRICĂ-PARTIDUL NAȚIONAL LIBERAL-voturi","PASĂRE FLORIN-CLAUDIU-PARTIDUL SOCIAL DEMOCRAT-voturi"
10,BUZĂU,"PRIMARIA LARGU",258,LARGU,47159,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:19:35",1264,1169,0,70,25,920,825,0,70,25,898,22,1283,363,149,749
