precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"GRĂDINIȚA CU PROGRAM NORNAL SÎRBI",317,ŢIFEŞTI,178180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:40:13",594,587,0,3,4,300,293,0,3,4,295,5,650,350,26,183,51,35
41,VRANCEA,"ȘCOALA CU CLASELE I-IV OLEȘEȘTI",316,ŢIFEŞTI,178180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:34:34",706,697,0,8,1,396,387,0,8,1,380,16,771,375,26,235,53,66
41,VRANCEA,"ȘCOALA GIMNAZIALĂ BĂTINEȘTI",314,ŢIFEŞTI,178180,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:17:09",1341,1325,1,12,3,732,717,0,12,3,699,33,1464,732,41,373,58,227
41,VRANCEA,"ȘCOALA GIMNAZIALĂ CLIPICEȘTI",315,ŢIFEŞTI,178180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:41:36",678,667,2,9,0,308,299,0,9,0,287,21,737,429,24,132,46,85
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ȚIFEȘTI",313,ŢIFEŞTI,178180,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:14:53",836,827,0,9,0,475,466,0,9,0,449,26,914,439,27,265,50,107
