precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
4,BACĂU,"ŞCOALA CU CLASELE I-IV BRAD",260,BEREŞTI-BISTRIŢA,21249,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:02:33",152,146,1,1,4,91,86,0,1,4,89,2,200,109,57,30,2
4,BACĂU,"ŞCOALA CU CLASELE I-IV CLIMEŞTI",261,BEREŞTI-BISTRIŢA,21249,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:49:58",231,229,0,2,0,145,143,0,2,0,140,5,202,57,63,66,11
4,BACĂU,"SCOALA CU CLASELE I-IV PĂDURENI",262,BEREŞTI-BISTRIŢA,21249,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:58:02",364,358,0,5,1,179,173,0,5,1,167,12,364,185,77,81,9
4,BACĂU,"SCOALA GIMNAZIALA ”VASILE BORCEA”",259,BEREŞTI-BISTRIŢA,21249,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:59:59",953,940,1,0,12,511,499,0,0,12,490,21,991,480,258,184,48
