precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi"
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1 MATCA",345,MATCA,76692,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:50:12",1427,1418,0,9,0,731,722,0,9,0,698,33,1576,845,34,127,503,34
18,GALAŢI,"GRADINITA CU PROGRAM PRELUNGIT NR.1 MATCA",344,MATCA,76692,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:42:46",1617,1603,8,6,0,897,891,0,6,0,867,24,1760,869,50,190,583,44
18,GALAŢI,"GRADINITA CU PROGRAM PRELUNGIT NR.1 MATCA",343,MATCA,76692,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:40:38",1481,1476,0,5,0,773,768,0,5,0,751,22,1636,863,41,110,572,28
18,GALAŢI,"SCOALA DIMITRIE CANTEMIR NR.3, MATCA",340,MATCA,76692,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:00:26",1471,1467,0,4,0,819,815,0,4,0,798,21,1628,809,36,115,619,28
18,GALAŢI,"SCOALA DIMITRIE CANTEMIR NR.3, MATCA",341,MATCA,76692,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:51:36",2010,1985,0,25,0,1111,1086,0,25,0,1071,40,2184,1073,60,135,835,41
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 MATCA - CORP C",342,MATCA,76692,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:57:10",1877,1872,0,4,1,976,971,0,4,1,940,36,2061,1085,55,155,701,29
