precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
31,PRAHOVA,"”CASA DE CULTURĂ” ORAȘUL URLAŢI",272,"ORAŞ URLAŢI",131620,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:42:16",1414,1400,0,12,2,723,709,0,12,2,699,24,1600,877,229,227,84,5,90,16,12,36
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL ”JERCĂLĂI” ORAȘUL URLAȚI",273,"ORAŞ URLAŢI",131620,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:03:43",744,737,0,6,1,313,306,0,6,1,296,17,800,487,106,102,37,4,35,2,2,8
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL ”VALEA URLOI” ORAȘUL URLAȚI",274,"ORAŞ URLAŢI",131620,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:31:57",894,885,1,8,0,392,384,0,8,0,371,21,1000,608,177,97,37,6,30,1,2,21
31,PRAHOVA,"GRĂDINIŢA DE COPII CU PROGRAM PRELUNGIT ”CLOPOȚICA” ORAȘUL URLAȚI",268,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 09:49:08",1492,1487,0,5,0,742,737,0,5,0,720,22,1600,858,289,254,81,10,38,7,9,32
31,PRAHOVA,"LICEUL TEORETIC ”BRÂNCOVEANU VODĂ” ORAȘUL URLAȚI",270,"ORAŞ URLAŢI",131620,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:24:19",1439,1437,1,1,0,680,679,0,1,0,653,27,1600,920,221,254,55,21,56,9,6,31
31,PRAHOVA,"LICEUL TEORETIC ”BRÂNCOVEANU VODĂ” ORAȘUL URLATI (CLADIREA VECHE)",269,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:55:00",1451,1443,1,7,0,703,696,0,7,0,668,19,1600,913,227,270,75,6,37,8,4,41
31,PRAHOVA,"ŞCOALA GIMNAZIALĂ ”CĂNUŢĂ IONESCU” ORAȘUL URLATI",271,"ORAŞ URLAŢI",131620,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:01:06",1599,1585,2,9,3,820,807,1,9,3,797,23,1700,880,301,249,105,7,61,9,16,49
