precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ŢOL FLORIN-CRISTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","FLOREA FLORIAN-PARTIDUL NAȚIONAL LIBERAL-voturi"
30,OLT,"BIBLIOTECA COMUNALĂ",365,"VIŞINA NOUĂ",130375,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:34:14",1482,1365,1,20,96,917,800,1,20,96,899,18,1582,665,793,106
